2019-08-28 16:07:31,628 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:07:31,843 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:07:31,845 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:07:31,859 [19] INFO  Logger (null) - calculating stuff... 00:07:31.8594
2019-08-28 16:07:32,071 [19] INFO  Logger (null) - calculating ended! 00:07:32.0719
2019-08-28 16:07:32,071 [19] INFO  Logger (null) - play action
2019-08-28 16:07:32,112 [19] INFO  Logger (null) - minion attack: ÇàÓñÄ§Ïñ target: ËáÐÔÕÓÔóÈíÄà¹Ö
2019-08-28 16:07:35,422 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:07:35,432 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:07:35,593 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:07:35,596 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:07:35,611 [19] INFO  Logger (null) - calculating stuff... 00:07:35.6115
2019-08-28 16:07:35,773 [19] INFO  Logger (null) - calculating ended! 00:07:35.7730
2019-08-28 16:07:35,773 [19] INFO  Logger (null) - play action
2019-08-28 16:07:35,802 [19] INFO  Logger (null) - minion attack: ÒõÈ¼µç÷© target: Èø¶û
2019-08-28 16:07:38,206 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:07:38,218 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:07:38,385 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:07:38,387 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:07:38,403 [19] INFO  Logger (null) - calculating stuff... 00:07:38.4031
2019-08-28 16:07:38,471 [19] INFO  Logger (null) - calculating ended! 00:07:38.4719
2019-08-28 16:07:38,471 [19] INFO  Logger (null) - end turn
2019-08-28 16:07:39,736 [19] INFO  Logger (null) - [GameplayScene_MAIN_ACTION] Waiting for our turn to fully start/end.
2019-08-28 16:07:42,238 [19] INFO  Logger (null) - [OpponentTurn]
2019-08-28 16:07:43,285 [19] INFO  Logger (null) - [OpponentTurn]
2019-08-28 16:07:44,315 [19] INFO  Logger (null) - [OpponentTurn]
2019-08-28 16:07:45,404 [19] INFO  Logger (null) - [OpponentTurn]
2019-08-28 16:07:49,539 [19] INFO  Logger (null) - [OpponentTurn]
2019-08-28 16:07:50,567 [19] INFO  Logger (null) - [OpponentTurn]
2019-08-28 16:07:51,600 [19] INFO  Logger (null) - [OpponentTurn]
2019-08-28 16:07:54,791 [19] INFO  Logger (null) - [OpponentTurn]
2019-08-28 16:07:55,817 [19] INFO  Logger (null) - [OpponentTurn]
2019-08-28 16:07:57,545 [19] INFO  Logger (null) - [GameplayScene_MAIN_ACTION] Waiting for our turn to fully start/end.
2019-08-28 16:07:58,818 [19] INFO  Logger (null) - [GameplayScene_MAIN_ACTION] Waiting for our turn to fully start/end.
2019-08-28 16:07:59,450 [19] DEBUG Logger (null) - [GameplayScene_MAIN_ACTION_Friendly] Waiting to be in this state longer.
2019-08-28 16:08:00,468 [19] DEBUG Logger (null) - [GameplayScene_MAIN_ACTION_Friendly] Waiting to be in this state longer.
2019-08-28 16:08:01,519 [19] DEBUG Logger (null) - [GameplayScene_MAIN_ACTION_Friendly] Waiting to be in this state longer.
2019-08-28 16:08:02,575 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:08:02,586 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:08:02,772 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:08:02,773 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:08:02,789 [19] INFO  Logger (null) - calculating stuff... 00:08:02.7896
2019-08-28 16:08:03,354 [19] INFO  Logger (null) - calculating ended! 00:08:03.3546
2019-08-28 16:08:03,355 [19] INFO  Logger (null) - play action
2019-08-28 16:08:03,388 [19] INFO  Logger (null) - minion attack: Ñª·«º£µÁ target: ¿ÕÆøÖ®Å­Í¼ÌÚ
2019-08-28 16:08:05,901 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:08:05,913 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:08:06,111 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:08:06,113 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:08:06,128 [19] INFO  Logger (null) - calculating stuff... 00:08:06.1286
2019-08-28 16:08:06,205 [19] INFO  Logger (null) - calculating ended! 00:08:06.2054
2019-08-28 16:08:06,206 [19] INFO  Logger (null) - play action
2019-08-28 16:08:06,213 [19] INFO  Logger (null) - use ablitiy: Í¼ÌÚÕÙ»½ target nothing
2019-08-28 16:08:08,767 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:08:08,778 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:08:09,010 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:08:09,012 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:08:09,028 [19] INFO  Logger (null) - calculating stuff... 00:08:09.0286
2019-08-28 16:08:09,405 [19] INFO  Logger (null) - calculating ended! 00:08:09.4051
2019-08-28 16:08:09,406 [19] INFO  Logger (null) - play action
2019-08-28 16:08:09,443 [19] INFO  Logger (null) - minion attack: Ñ©÷¢Æó¶ì target: ¿ÕÆøÖ®Å­Í¼ÌÚ
2019-08-28 16:08:12,639 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:08:12,649 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:08:12,856 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:08:12,856 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:08:12,872 [19] INFO  Logger (null) - calculating stuff... 00:08:12.8729
2019-08-28 16:08:12,956 [19] INFO  Logger (null) - calculating ended! 00:08:12.9562
2019-08-28 16:08:12,956 [19] INFO  Logger (null) - play action
2019-08-28 16:08:12,972 [19] INFO  Logger (null) - play: Í¼ÌÚÄ§Ïñ (34) target nothing
2019-08-28 16:08:13,788 [19] INFO  Logger (null) - [Pickup] The card was picked up in 115 ms.
